title,artist,artistBio,gender,date,medium,artUrl,imageUrl
Dances at the Spring [II],Francis Picabia,"French, 1879–1953",Male,"Saint Cloud, spring or summer 1912",Oil on canvas,http://www.moma.org/collection/works/80659,http://www.moma.org/media/W1siZiIsIjI0MzcwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e856c49c91b11285
Untitled,Mohsen Vaziri Moghaddam,"Iranian, born 1924",Male,1962,Sand and synthetic polymer paint on canvas,http://www.moma.org/collection/works/78626,http://www.moma.org/media/W1siZiIsIjI0Mzg5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2d44f2394e53748a
I See Again in Memory My Dear Udnie,Francis Picabia,"French, 1879–1953",Male,"Paris, June - July 1914",Oil on canvas,http://www.moma.org/collection/works/78348,http://www.moma.org/media/W1siZiIsIjI0MzI0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0b7e16a7b09256aa
Rayonist Composition: Domination of Red,Mikhail Larionov,"Russian, 1881–1964",Male,1912-13 (dated on painting 1911),Oil on canvas,http://www.moma.org/collection/works/78586,http://www.moma.org/media/W1siZiIsIjI0MzI0MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fa483e1fd66fa38d
Contrast of Forms,Fernand Léger,"French, 1881–1955",Male,1913,Oil on canvas,http://www.moma.org/collection/works/78788,http://www.moma.org/media/W1siZiIsIjI0MzI2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=dd14f1e6a843e81a
Network of Stoppages,Marcel Duchamp,"American, born France. 1887–1968",Male,"Paris, 1914",Oil and pencil on canvas,http://www.moma.org/collection/works/79600,http://www.moma.org/media/W1siZiIsIjI0MzI5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8a4746b31921c216
Triphammer Bridge,Susan Rothenberg,"American, born 1945",Female,1974,Synthetic polymer paint and tempera on canvas,http://www.moma.org/collection/works/100307,http://www.moma.org/media/W1siZiIsIjI0MzUwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=564e8c287a286234
Mme Kupka among Verticals,František Kupka,"Czech, 1871–1957",Male,1910-11,Oil on canvas,http://www.moma.org/collection/works/79971,http://www.moma.org/media/W1siZiIsIjI0NDAzNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=977483d4925d7dcf
C-A-N-V-A-S Painting 12,Michael Krebber,"German, born 1954",Male,2011,Synthetic polymer paint on canvas,http://www.moma.org/collection/works/161343,http://www.moma.org/media/W1siZiIsIjI0NDU0MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=36998357e38fd233
C-A-N-V-A-S Painting 4,Michael Krebber,"German, born 1954",Male,2011,Synthetic polymer paint on canvas,http://www.moma.org/collection/works/161340,http://www.moma.org/media/W1siZiIsIjI0NDUzNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4a4d396b25400433
C-A-N-V-A-S Painting 9,Michael Krebber,"German, born 1954",Male,2011,Synthetic polymer paint on canvas,http://www.moma.org/collection/works/161341,http://www.moma.org/media/W1siZiIsIjI0NDUzOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bb553761c25ef5f5
C-A-N-V-A-S Painting 10,Michael Krebber,"German, born 1954",Male,2011,Synthetic polymer paint on canvas,http://www.moma.org/collection/works/161342,http://www.moma.org/media/W1siZiIsIjI0NDUzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=de3b6a6b38ad6161
Water Lilies,Claude Monet,"French, 1840–1926",Male,1914-26,Oil on canvas,http://www.moma.org/collection/works/80298,http://www.moma.org/media/W1siZiIsIjI0Njc4MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c738dc9af4324890
Water Lilies,Claude Monet,"French, 1840–1926",Male,1914-26,"Oil on canvas, three panels",http://www.moma.org/collection/works/80220,http://www.moma.org/media/W1siZiIsIjI0Njc4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=153d727c913cbd0f
Dynamism of a Soccer Player,Umberto Boccioni,"Italian, 1882–1916",Male,1913,Oil on canvas,http://www.moma.org/collection/works/80009,http://www.moma.org/media/W1siZiIsIjI0Njc4NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=878659ac6afa9395
Synchromy in Blue,Stanton Macdonald-Wright,"American, 1890–1973",Male,c. 1917-18,Oil on canvas,http://www.moma.org/collection/works/80131,http://www.moma.org/media/W1siZiIsIjI0Njc4NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=40a33728ebd1a3ae
Untitled (Asheville Citizen),Robert Rauschenberg,"American, 1925–2008",Male,c. 1952,"Oil and newspaper on canvas, two panels",http://www.moma.org/collection/works/78902,http://www.moma.org/media/W1siZiIsIjI0Njc4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3147e595afea4539
City Walls,Niles Spencer,"American, 1893–1952",Male,1921/22,Oil on canvas,http://www.moma.org/collection/works/78502,http://www.moma.org/media/W1siZiIsIjI0NjI2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0c8f061e5c5d2f67
"Cottage Porch, Peaked Hill",Edwin Dickinson,"American, 1891–1978",Male,1932,Oil on canvas,http://www.moma.org/collection/works/78766,http://www.moma.org/media/W1siZiIsIjI0NjI3MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fe3ef8ae48c2c046
"New Moon, New York",George Ault,"American, 1891–1948",Male,1945,Oil on canvas,http://www.moma.org/collection/works/78935,http://www.moma.org/media/W1siZiIsIjI0NjI5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2e1656c7a2b9ebf2
Woman,Ivan Le Lorraine Albright,"American, 1897–1983",Male,1928,Oil on canvas,http://www.moma.org/collection/works/79198,http://www.moma.org/media/W1siZiIsIjI0NjM0OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=896b6a24fd1b78d8
Boy Leading a Horse,Pablo Picasso,"Spanish, 1881–1973",Male,"Paris, 1905-06",Oil on canvas,http://www.moma.org/collection/works/79994,http://www.moma.org/media/W1siZiIsIjI0NjM5MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=72daf96a074137fc
"Modjesko, Soprano Singer",Kees van Dongen,"French, 1877–1968",Male,1908,Oil on canvas,http://www.moma.org/collection/works/79095,http://www.moma.org/media/W1siZiIsIjI0NjMyMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=180b18f789880e2b
First Light,Joseph Stella,"American, 1877–1946",Male,c. 1928,Oil on canvas,http://www.moma.org/collection/works/79130,http://www.moma.org/media/W1siZiIsIjI0NjMyMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c09384af681a9c61
Near Washington Square,Niles Spencer,"American, 1893–1952",Male,c. 1928,Oil on canvas,http://www.moma.org/collection/works/80534,http://www.moma.org/media/W1siZiIsIjI0NjQ5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1b0e8645bc9a634a
Factories,Joseph Stella,"American, 1877–1946",Male,1918,Oil on burlap,http://www.moma.org/collection/works/80329,http://www.moma.org/media/W1siZiIsIjI0NjQxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=96f09cb161965106
Self-Portrait,Ben Vautier,"French, born Italy. 1935",Male,1971,Oil on canvas,http://www.moma.org/collection/works/130627,http://www.moma.org/media/W1siZiIsIjI0NjU3NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=167a232810952745
Flux Painting,Ben Vautier,"French, born Italy. 1935",Male,c. 1966,Oil in canvas,http://www.moma.org/collection/works/130628,http://www.moma.org/media/W1siZiIsIjI0NjU4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f7004a68fd5a7d54
4 White Forms,Blinky Palermo,"German, 1943–1977",Male,1975,"Synthetic polymer paint on aluminum, four panels",http://www.moma.org/collection/works/119047,http://www.moma.org/media/W1siZiIsIjI0NzA4MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e88a0957ca38e862
Section 4,Giuseppe Capogrossi,"Italian, 1900–1972",Male,1953,Oil on canvas,http://www.moma.org/collection/works/78991,http://www.moma.org/media/W1siZiIsIjI0NzA4NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e320f506661cf34e
Grandmother,Arthur Dove,"American, 1880–1946",Male,1925,"Shingles, needlepoint, page from Concordance, pressed flowers and ferns mounted on cloth-covered wood",http://www.moma.org/collection/works/37674,http://www.moma.org/media/W1siZiIsIjI0NzA5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=093d454bd551973d
"Titled (Art as Idea as Idea) The Word ""Definition""",Joseph Kosuth,"American, born 1945",Male,1966-68,"Mounted photographic enlargement of the dictionary definition of ""definition""",http://www.moma.org/collection/works/137438,http://www.moma.org/media/W1siZiIsIjI0NzAyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0b36b4b8d64db603
Academy,Cy Twombly,"American, 1928–2011",Male,New York 1955,"Oil-based house paint, lead pencil, colored pencil, and pastel on canvas",http://www.moma.org/collection/works/140482,http://www.moma.org/media/W1siZiIsIjI0NzExMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9daacc61b2729f74
Nude and Spectral Still Life,Victor Brauner,"Romanian, 1903–1966",Male,1939,Oil on canvas,http://www.moma.org/collection/works/80012,http://www.moma.org/media/W1siZiIsIjI0NzUxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9ff8088aa72881a7
Presentation,Dana Schutz,"American, born 1976",Female,2005,Oil on canvas,http://www.moma.org/collection/works/98800,http://www.moma.org/media/W1siZiIsIjI0NzYwMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=06b2ef92a07bfb15
Johnson Wax Building,Richard Artschwager,"American, 1923–2013",Male,1974,Synthetic polymer paint on board with metal frame,http://www.moma.org/collection/works/100188,http://www.moma.org/media/W1siZiIsIjI0ODcyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2f159164bf8307b2
Uphe,Tomma Abts,"German, born 1967",Female,2011,Synthetic polymer paint and oil on canvas,http://www.moma.org/collection/works/156383,http://www.moma.org/media/W1siZiIsIjI0ODE3MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=995cc01b96404e09
Untitled,Henry Taylor,"American, born 1958",Male,2011,Acrylic on canvas,http://www.moma.org/collection/works/156694,http://www.moma.org/media/W1siZiIsIjI0ODE3NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1ec834325bd0e1cd
Christ and the Children,Emil Nolde,"German, 1867–1956",Male,1910,Oil on canvas,http://www.moma.org/collection/works/79494,http://www.moma.org/media/W1siZiIsIjI0ODY5MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fbf6bee1ea8ba35a
Introducing the Miracle,Paul Klee,"German, born Switzerland. 1879–1940",Male,1916,"Gouache, pen, and ink on plastered fabric, mounted on board",http://www.moma.org/collection/works/79614,http://www.moma.org/media/W1siZiIsIjI0ODY5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ed2b053e29df8604
"Artist's Studio ""The Dance""",Roy Lichtenstein,"American, 1923–1997",Male,1974,Oil and magna on canvas,http://www.moma.org/collection/works/79538,http://www.moma.org/media/W1siZiIsIjI0ODY5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=431913dcd3c2d084
The Tree,Agnes Martin,"American, born Canada. 1912–2004",Female,1964,Oil and pencil on canvas,http://www.moma.org/collection/works/78361,http://www.moma.org/media/W1siZiIsIjI0ODYzOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=746ec2b5d469307f
Untitled,Sergej Jensen,"Danish, born 1973",Male,2011,"Oil, synthetic polymer paint, and sewn fabric on cotton",http://www.moma.org/collection/works/156777,http://www.moma.org/media/W1siZiIsIjI1MTg5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cfb4e3e29438e97f
Work,Saburo Murakami,"Japanese, 1925–1996",Male,1959,Synthetic resin paint on canvas,http://www.moma.org/collection/works/156681,http://www.moma.org/media/W1siZiIsIjI1MTIwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=05bd4c78ca20af53
Untitled,Forrest Bess,"American, 1911–1977",Male,1957,Oil on canvas with wood frame,http://www.moma.org/collection/works/160207,http://www.moma.org/media/W1siZiIsIjI1NDQ3MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1e5f7e3923bc6697
Number 40,Forrest Bess,"American, 1911–1977",Male,1949,Oil on canvas with wood frame,http://www.moma.org/collection/works/78762,http://www.moma.org/media/W1siZiIsIjI1NjQ2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=36e2c278951392a1
Canyon,Robert Rauschenberg,"American, 1925–2008",Male,1959,"Oil, pencil, paper, metal, photograph, fabric, wood, canvas, buttons, mirror, taxidermied eagle, cardboard, pillow, paint tube and other materials",http://www.moma.org/collection/works/165011,http://www.moma.org/media/W1siZiIsIjI1NTc5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ca64cac7f8ccbf91
Cherries,Philip Guston,"American, born Canada. 1913–1980",Male,1976,Oil on canvas,http://www.moma.org/collection/works/100255,http://www.moma.org/media/W1siZiIsIjI1NTg0MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f57f264ba6ed163f
Beasts and Burdens,Neil Jenney,"American, born 1945",Male,1970,"Synthetic polymer paint on canvas, with painted wood frame",http://www.moma.org/collection/works/100282,http://www.moma.org/media/W1siZiIsIjI1NTg0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=15e361cc52b5aa24
Vertical and Diagonal Planes,František Kupka,"Czech, 1871–1957",Male,1913-14,Oil on canvas,http://www.moma.org/collection/works/80500,http://www.moma.org/media/W1siZiIsIjI1NTg1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=28fab21a54a60dc2
Chatham VI: Red Blue,Ellsworth Kelly,"American, 1923–2015",Male,1971,"Oil on canvas, two panels",http://www.moma.org/collection/works/79000,http://www.moma.org/media/W1siZiIsIjI1NTg2OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=67b60a94920b4f20
Trash and Trashcan,Neil Jenney,"American, born 1945",Male,1970,"Synthetic polymer paint on canvas, with painted wood frame",http://www.moma.org/collection/works/78525,http://www.moma.org/media/W1siZiIsIjI1NTgzMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7759e1b9ed365de1
Flotsam at Noon,Adolph Gottlieb,"American, 1903–1974",Male,1952,Oil on canvas,http://www.moma.org/collection/works/79563,http://www.moma.org/media/W1siZiIsIjI1NTgzNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c7947da03e818c0f
The Heritage IV,Luc Tuymans,"Belgian, born 1958",Male,1996,Oil on canvas,http://www.moma.org/collection/works/79807,http://www.moma.org/media/W1siZiIsIjI1NTgzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4466d65858767e96
Seated Woman Being Served Tea by Standing Companion,David Hockney,"British, born 1937",Male,1963,Oil on canvas,http://www.moma.org/collection/works/99391,http://www.moma.org/media/W1siZiIsIjI1ODcxMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=dbf35e2991f55e2b
The Living Room,Balthus (Baltusz Klossowski de Rola),"French, 1908–2001",Male,1942,Oil on canvas,http://www.moma.org/collection/works/79263,http://www.moma.org/media/W1siZiIsIjI1ODY5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6a8691bfee574b1c
Large Tapestry,"Dieter Roth, Ingrid Wiener","Swiss, born Germany. 1930–1998 Austrian, born 1942",Male Female,1981-86,Woven wool and wood,http://www.moma.org/collection/works/125099,http://www.moma.org/media/W1siZiIsIjI2MTI0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5be8d2b2b1580827
Night Windows,Edward Hopper,"American, 1882–1967",Male,1928,Oil on canvas,http://www.moma.org/collection/works/79270,http://www.moma.org/media/W1siZiIsIjI2MTI2OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ba6501ab543e99c9
"Rayonism, Blue-Green Forest",Natalia Goncharova,"Russian, 1881–1962",Female,1913 (dated on reverse 1911),Oil on canvas,http://www.moma.org/collection/works/80480,http://www.moma.org/media/W1siZiIsIjI2MTIyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=44b470dc0dd542f6
Imprints of a No. 50 Paintbrush Repeated at Regular Intervals of 30 cm,Niele Toroni,"Swiss, born 1937",Male,1971,Synthetic polymer paint on coated fabric,http://www.moma.org/collection/works/147102,http://www.moma.org/media/W1siZiIsIjI2MTMzNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8e06c540a4fc72c0
High Peak,Matthew Rackham Barnes,"American, born Scotland.1880–1951",Male,1936,Oil on canvas,http://www.moma.org/collection/works/80325,http://www.moma.org/media/W1siZiIsIjI2MTMzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8e2e91af577d3790
Still Life #57,Tom Wesselmann,"American, 1931–2004",Male,1969-70,"Oil on canvas and base of synthetic polymer paint on carpet, in six sections",http://www.moma.org/collection/works/80618,http://www.moma.org/media/W1siZiIsIjI2MzI2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6acce122a29aed8e
The Portrait,René Magritte,"Belgian, 1898–1967",Male,Brussels 1935,Oil on canvas,http://www.moma.org/collection/works/79990,http://www.moma.org/media/W1siZiIsIjI2MzU0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6e5a6a5f2e9cbb5b
The Olive Trees,Vincent van Gogh,"Dutch, 1853–1890",Male,"Saint Rémy, June-July 1889",Oil on canvas,http://www.moma.org/collection/works/80013,http://www.moma.org/media/W1siZiIsIjI2MzU0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0cf19aa143c1cfdf
"The Palace of Curtains, III",René Magritte,"Belgian, 1898–1967",Male,Paris 1928-29,Oil on canvas,http://www.moma.org/collection/works/80137,http://www.moma.org/media/W1siZiIsIjI2MzU0OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=72ea9e3ea0e52dc7
The False Mirror,René Magritte,"Belgian, 1898–1967",Male,Paris 1929,Oil on canvas,http://www.moma.org/collection/works/78938,http://www.moma.org/media/W1siZiIsIjI2MzUwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=62a5b8941229d5f1
The Menaced Assassin,René Magritte,"Belgian, 1898–1967",Male,Brussels 1927,Oil on canvas,http://www.moma.org/collection/works/79267,http://www.moma.org/media/W1siZiIsIjI2MzUzMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fd2ae059640b4190
Landscape with Poppies,Peter Blume,"American, 1906–1992",Male,1939,Oil on canvas,http://www.moma.org/collection/works/79602,http://www.moma.org/media/W1siZiIsIjI2MzUzNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6913f4aad94a145d
"Composition in White, Black, and Red",Piet Mondrian,"Dutch, 1872–1944",Male,Paris 1936,Oil on canvas,http://www.moma.org/collection/works/78310,http://www.moma.org/media/W1siZiIsIjI2NTc5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1c59ad71c8df221b
"Random Distribution of 40,000 Squares Using the Odd and Even Numbers of a Telephone Directory",François Morellet,"French, 1926–2016",Male,1960,Oil on canvas,http://www.moma.org/collection/works/105479,http://www.moma.org/media/W1siZiIsIjI2NTcyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c510cf3410023f15
"Composition with Red, Blue, Black, Yellow, and Gray",Piet Mondrian,"Dutch, 1872–1944",Male,1921,Oil on canvas,http://www.moma.org/collection/works/79002,http://www.moma.org/media/W1siZiIsIjI2NTczOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9286facb04d4fd4f
Tableau I: Lozenge with Four Lines and Gray,Piet Mondrian,"Dutch, 1872–1944",Male,1926,Oil on canvas,http://www.moma.org/collection/works/79059,http://www.moma.org/media/W1siZiIsIjI2NTczOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4790bb9805f111c0
"Composition in Red, Blue, and Yellow",Piet Mondrian,"Dutch, 1872–1944",Male,1937-42,Oil on canvas,http://www.moma.org/collection/works/80160,http://www.moma.org/media/W1siZiIsIjI2NTg4MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6b61bce459ba4a44
Houses at Night,Karl Schmidt-Rottluff,"German, 1884–1976",Male,1912,Oil on canvas,http://www.moma.org/collection/works/79009,http://www.moma.org/media/W1siZiIsIjI2NTkiXSxbInAiLCJjb252ZXJ0IiwiLXJlc2l6ZSAzMDB4MzAwXHUwMDNlIl1d.jpg?sha=e8b4830a54533c25
Graduating Girl (Version 2) #1,Glenn Ligon,"American, born 1960",Male,2000,Silkscreen ink and oil crayon on canvas,http://www.moma.org/collection/works/163840,http://www.moma.org/media/W1siZiIsIjI2NTU1MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=32c46e1b111a90f4
"Bombardment of the Optic Nerve, II",Miroslav Sutej,"Yugoslav, 1936–2005",Male,1963,Tempera and pencil on canvas,http://www.moma.org/collection/works/79553,http://www.moma.org/media/W1siZiIsIjI2NTYwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=12084da63063baa5
House of Flowers (see you there),Peter Doig,"British, born 1959",Male,2007-2009,Oil on canvas,http://www.moma.org/collection/works/165901,http://www.moma.org/media/W1siZiIsIjI2Nzk0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6973fee02d57cc59
Still Life,Henri Matisse,"French, 1869–1954",Male,"Paris, early 1899",Oil on canvas,http://www.moma.org/collection/works/78380,http://www.moma.org/media/W1siZiIsIjI3MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e09f809d901d8b82
Pharisees,Karl Schmidt-Rottluff,"German, 1884–1976",Male,1912,Oil on canvas,http://www.moma.org/collection/works/79016,http://www.moma.org/media/W1siZiIsIjI3MTciXSxbInAiLCJjb252ZXJ0IiwiLXJlc2l6ZSAzMDB4MzAwXHUwMDNlIl1d.jpg?sha=9fcace3c7eeebd19
Blocked Radiant (for Ioana),Kerstin Brätsch,"German, born 1979",Female,2011,Oil on paper with frame,http://www.moma.org/collection/works/154342,http://www.moma.org/media/W1siZiIsIjI3NjI3NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c6d19b9da925d2b5
Butterflies,Odilon Redon,"French, 1840–1916",Male,c. 1910,Oil on canvas,http://www.moma.org/collection/works/79775,http://www.moma.org/media/W1siZiIsIjI3NjQ0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d09b7b8193746bb6
Medea's Hypostases II,Geta Brătescu,"Romanian, born 1926",Female,1980,Drawing with sewing machine on textile,http://www.moma.org/collection/works/167211,http://www.moma.org/media/W1siZiIsIjI3NjQ3NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=19734a38d34829a3
